RNN,5,32,adam,0.2,100,0.7896213184566685
RNN,5,32,adam,0.2,150,0.7826086957357709
RNN,5,16,adagrad,0.5,50,0.791023843000848
RNN,5,16,adagrad,0.5,75,0.791023843000848
RNN,5,16,adagrad,0.5,100,0.791023843000848
RNN,5,16,adagrad,0.5,150,0.791023843000848
RNN,5,16,adagrad,0.4,50,0.791023843000848
RNN,5,16,adagrad,0.4,75,0.791023843000848
RNN,5,16,adagrad,0.4,100,0.791023843000848
RNN,5,16,adagrad,0.4,150,0.791023843000848
RNN,5,16,adagrad,0.2,50,0.7896213184566685
RNN,5,16,adagrad,0.2,75,0.793828892089207
RNN,5,16,adagrad,0.2,100,0.7924263675450276
RNN,5,16,adagrad,0.2,150,0.7980364657217457
RNN,5,16,adam,0.5,50,0.791023843000848
RNN,5,16,adam,0.5,75,0.791023843000848
RNN,5,16,adam,0.5,100,0.791023843000848
RNN,5,16,adam,0.5,150,0.791023843000848
RNN,5,16,adam,0.4,50,0.793828892089207
RNN,5,16,adam,0.4,75,0.791023843000848
RNN,5,16,adam,0.4,100,0.791023843000848
RNN,5,16,adam,0.4,150,0.791023843000848
RNN,5,16,adam,0.2,50,0.791023843000848
RNN,5,16,adam,0.2,75,0.788218793912489
RNN,5,16,adam,0.2,100,0.7924263675450276
RNN,5,16,adam,0.2,150,0.791023843000848
RNN,6,64,adagrad,0.5,50,0.791023843000848
RNN,6,64,adagrad,0.5,75,0.791023843000848
RNN,6,64,adagrad,0.5,100,0.791023843000848
RNN,6,64,adagrad,0.5,150,0.793828892089207
RNN,6,64,adagrad,0.4,50,0.791023843000848
RNN,6,64,adagrad,0.4,75,0.791023843000848
RNN,6,64,adagrad,0.4,100,0.791023843000848
RNN,6,64,adagrad,0.4,150,0.791023843000848
RNN,6,64,adagrad,0.2,50,0.7994389902659251
RNN,6,64,adagrad,0.2,75,0.7980364657217457
RNN,6,64,adagrad,0.2,100,0.793828892089207
RNN,6,64,adagrad,0.2,150,0.7952314166333866
RNN,6,64,adam,0.5,50,0.791023843000848
RNN,6,64,adam,0.5,75,0.791023843000848
RNN,6,64,adam,0.5,100,0.791023843000848
RNN,6,64,adam,0.5,150,0.791023843000848
RNN,6,64,adam,0.4,50,0.793828892089207
RNN,6,64,adam,0.4,75,0.791023843000848
RNN,6,64,adam,0.4,100,0.791023843000848
RNN,6,64,adam,0.4,150,0.791023843000848
RNN,6,64,adam,0.2,50,0.7952314166333866
RNN,6,64,adam,0.2,75,0.793828892089207
RNN,6,64,adam,0.2,100,0.7924263675450276
RNN,6,64,adam,0.2,150,0.793828892089207
RNN,6,32,adagrad,0.5,50,0.791023843000848
RNN,6,32,adagrad,0.5,75,0.791023843000848
RNN,6,32,adagrad,0.5,100,0.791023843000848
RNN,6,32,adagrad,0.5,150,0.791023843000848
RNN,6,32,adagrad,0.4,50,0.793828892089207
RNN,6,32,adagrad,0.4,75,0.791023843000848
RNN,6,32,adagrad,0.4,100,0.791023843000848
RNN,6,32,adagrad,0.4,150,0.791023843000848
RNN,6,32,adagrad,0.2,50,0.793828892089207
RNN,6,32,adagrad,0.2,75,0.7966339411775661
RNN,6,32,adagrad,0.2,100,0.7966339411775661
RNN,6,32,adagrad,0.2,150,0.7980364657217457
RNN,6,32,adam,0.5,50,0.791023843000848
RNN,6,32,adam,0.5,75,0.791023843000848
RNN,6,32,adam,0.5,100,0.791023843000848
RNN,6,32,adam,0.5,150,0.791023843000848
RNN,6,32,adam,0.4,50,0.791023843000848
RNN,6,32,adam,0.4,75,0.791023843000848
RNN,6,32,adam,0.4,100,0.791023843000848
RNN,6,32,adam,0.4,150,0.791023843000848
RNN,6,32,adam,0.2,50,0.793828892089207
RNN,6,32,adam,0.2,75,0.7980364657217457
RNN,6,32,adam,0.2,100,0.7826086957357709
RNN,6,32,adam,0.2,150,0.788218793912489
RNN,6,16,adagrad,0.5,50,0.791023843000848
RNN,6,16,adagrad,0.5,75,0.791023843000848
RNN,6,16,adagrad,0.5,100,0.791023843000848
RNN,6,16,adagrad,0.5,150,0.791023843000848
RNN,6,16,adagrad,0.4,50,0.791023843000848
RNN,6,16,adagrad,0.4,75,0.791023843000848
RNN,6,16,adagrad,0.4,100,0.791023843000848
RNN,6,16,adagrad,0.4,150,0.791023843000848
RNN,6,16,adagrad,0.2,50,0.793828892089207
RNN,6,16,adagrad,0.2,75,0.7994389902659251
RNN,6,16,adagrad,0.2,100,0.8008415148101047
RNN,6,16,adagrad,0.2,150,0.734922861400861
RNN,6,16,adam,0.5,50,0.791023843000848
RNN,6,16,adam,0.5,75,0.791023843000848
RNN,6,16,adam,0.5,100,0.791023843000848
RNN,6,16,adam,0.5,150,0.791023843000848
RNN,6,16,adam,0.4,50,0.793828892089207
RNN,6,16,adam,0.4,75,0.7924263675450276
RNN,6,16,adam,0.4,100,0.7924263675450276
RNN,6,16,adam,0.4,150,0.791023843000848
RNN,6,16,adam,0.2,50,0.793828892089207
